GeoFips,GeoName,LineCode,Description,2019
6000,California,64,      Management of companies and enterprises,49645.1
6000,California,65,      Administrative and support and waste management and remediation services,79954.8
6000,California,66,        Administrative and support services,(NA)
6000,California,67,        Waste management and remediation services,(NA)
6000,California,68,"    Educational services, health care, and social assistance",205169.1
6000,California,69,      Educational services,27533
6000,California,70,      Health care and social assistance,177880.8
6000,California,71,        Ambulatory health care services,(NA)
6000,California,72,        Hospitals,(NA)
6000,California,73,        Nursing and residential care facilities,(NA)
6000,California,74,        Social assistance,(NA)
6000,California,75,"    Arts, entertainment, recreation, accommodation, and food services",111712.6
6000,California,76,"      Arts, entertainment, and recreation",36521.2
6000,California,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
6000,California,78,"        Amusement, gambling, and recreation industries",(NA)
6000,California,79,      Accommodation and food services,75084.6
6000,California,80,        Accommodation,(NA)
6000,California,81,        Food services and drinking places,(NA)
6000,California,82,    Other services (except government and government enterprises),48127.3
6000,California,83,  Government and government enterprises,293552.3
6000,California,84,    Federal civilian,(NA)
6000,California,85,    Military,(NA)
6000,California,86,    State and local,(NA)
6000,California,,Addenda:,
6000,California,87,Natural resources and mining,70362.2
6000,California,88,Trade,302699.3
6000,California,89,Transportation and utilities,103037.4
6000,California,91,Private goods-producing industries 2/,468183.2
6000,California,92,Private services-providing industries 3/,2031289.9
8000,Colorado,1,All industry total,353076.6
8000,Colorado,2,  Private industries,314189.2
8000,Colorado,3,"    Agriculture, forestry, fishing and hunting",3494.9
8000,Colorado,4,      Farms,(NA)
8000,Colorado,5,"      Forestry, fishing, and related activities",(NA)
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",22914
8000,Colorado,7,      Oil and gas extraction,(NA)
8000,Colorado,8,      Mining (except oil and gas),(NA)
8000,Colorado,9,      Support activities for mining,(NA)
8000,Colorado,10,    Utilities,3727.5
8000,Colorado,11,    Construction,16146.6
8000,Colorado,12,    Manufacturing,24829.2
8000,Colorado,13,      Durable goods manufacturing,15908.1
8000,Colorado,14,        Wood product manufacturing,(NA)
8000,Colorado,15,        Nonmetallic mineral product manufacturing,(NA)
8000,Colorado,16,        Primary metal manufacturing,(NA)
8000,Colorado,17,        Fabricated metal product manufacturing,(NA)
8000,Colorado,18,        Machinery manufacturing,(NA)
8000,Colorado,19,        Computer and electronic product manufacturing,(NA)
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
8000,Colorado,22,        Other transportation equipment manufacturing,(NA)
8000,Colorado,23,        Furniture and related product manufacturing,(NA)
8000,Colorado,24,        Miscellaneous manufacturing,(NA)
8000,Colorado,25,      Nondurable goods manufacturing,8931.2
8000,Colorado,26,        Food and beverage and tobacco product manufacturing,(NA)
8000,Colorado,27,        Textile mills and textile product mills,(NA)
8000,Colorado,28,"        Apparel, leather, and allied product manufacturing",(NA)
8000,Colorado,29,        Paper manufacturing,(NA)
8000,Colorado,30,        Printing and related support activities,(NA)
8000,Colorado,31,        Petroleum and coal products manufacturing,(NA)
8000,Colorado,32,        Chemical manufacturing,(NA)
8000,Colorado,33,        Plastics and rubber products manufacturing,(NA)
8000,Colorado,34,    Wholesale trade,19657.8
8000,Colorado,35,    Retail trade,19293.7
8000,Colorado,36,    Transportation and warehousing,12597
8000,Colorado,37,      Air transportation,(NA)
8000,Colorado,38,      Rail transportation,(NA)
8000,Colorado,39,      Water transportation,(NA)
8000,Colorado,40,      Truck transportation,(NA)
8000,Colorado,41,      Transit and ground passenger transportation,(NA)
8000,Colorado,42,      Pipeline transportation,(NA)
8000,Colorado,43,      Other transportation and support activities,(NA)
8000,Colorado,44,      Warehousing and storage,(NA)
8000,Colorado,45,    Information,23598.2
8000,Colorado,46,      Publishing industries (except Internet),(NA)
8000,Colorado,47,      Motion picture and sound recording industries,(NA)
8000,Colorado,48,      Broadcasting (except Internet) and telecommunications,(NA)
8000,Colorado,49,"      Data processing, hosting, and other information services",(NA)
8000,Colorado,50,"    Finance, insurance, real estate, rental, and leasing",65530
8000,Colorado,51,      Finance and insurance,16757.4
8000,Colorado,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
8000,Colorado,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
8000,Colorado,54,        Insurance carriers and related activities,(NA)
8000,Colorado,55,"        Funds, trusts, and other financial vehicles",(NA)
8000,Colorado,56,      Real estate and rental and leasing,48899.2
8000,Colorado,57,        Real estate,(NA)
8000,Colorado,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
8000,Colorado,59,    Professional and business services,55386.7
8000,Colorado,60,"      Professional, scientific, and technical services",36237.5
8000,Colorado,61,        Legal services,(NA)
8000,Colorado,62,        Computer systems design and related services,(NA)
8000,Colorado,63,"        Miscellaneous professional, scientific, and technical services",(NA)
8000,Colorado,64,      Management of companies and enterprises,8425.1
8000,Colorado,65,      Administrative and support and waste management and remediation services,10775.2
8000,Colorado,66,        Administrative and support services,(NA)
8000,Colorado,67,        Waste management and remediation services,(NA)
8000,Colorado,68,"    Educational services, health care, and social assistance",24931.9
8000,Colorado,69,      Educational services,2748.9
8000,Colorado,70,      Health care and social assistance,22210.2
8000,Colorado,71,        Ambulatory health care services,(NA)
8000,Colorado,72,        Hospitals,(NA)
8000,Colorado,73,        Nursing and residential care facilities,(NA)
8000,Colorado,74,        Social assistance,(NA)
8000,Colorado,75,"    Arts, entertainment, recreation, accommodation, and food services",15948.6
8000,Colorado,76,"      Arts, entertainment, and recreation",5424
8000,Colorado,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
8000,Colorado,78,"        Amusement, gambling, and recreation industries",(NA)
8000,Colorado,79,      Accommodation and food services,10538
8000,Colorado,80,        Accommodation,(NA)
8000,Colorado,81,        Food services and drinking places,(NA)
8000,Colorado,82,    Other services (except government and government enterprises),7075.8
8000,Colorado,83,  Government and government enterprises,39097
8000,Colorado,84,    Federal civilian,(NA)
8000,Colorado,85,    Military,(NA)
8000,Colorado,86,    State and local,(NA)
8000,Colorado,,Addenda:,
8000,Colorado,87,Natural resources and mining,26445.9
8000,Colorado,88,Trade,38934.9
8000,Colorado,89,Transportation and utilities,16318.5
8000,Colorado,91,Private goods-producing industries 2/,66789.7
8000,Colorado,92,Private services-providing industries 3/,247253.9
9000,Connecticut,1,All industry total,248818.7
9000,Connecticut,2,  Private industries,225215
9000,Connecticut,3,"    Agriculture, forestry, fishing and hunting",472
9000,Connecticut,4,      Farms,(NA)
9000,Connecticut,5,"      Forestry, fishing, and related activities",(NA)
9000,Connecticut,6,"    Mining, quarrying, and oil and gas extraction",268
9000,Connecticut,7,      Oil and gas extraction,(NA)
9000,Connecticut,8,      Mining (except oil and gas),(NA)
9000,Connecticut,9,      Support activities for mining,(NA)
9000,Connecticut,10,    Utilities,4048.7
9000,Connecticut,11,    Construction,6431.9
9000,Connecticut,12,    Manufacturing,27512.1
9000,Connecticut,13,      Durable goods manufacturing,20615.3
9000,Connecticut,14,        Wood product manufacturing,(NA)
9000,Connecticut,15,        Nonmetallic mineral product manufacturing,(NA)
9000,Connecticut,16,        Primary metal manufacturing,(NA)
9000,Connecticut,17,        Fabricated metal product manufacturing,(NA)
9000,Connecticut,18,        Machinery manufacturing,(NA)
9000,Connecticut,19,        Computer and electronic product manufacturing,(NA)
9000,Connecticut,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
9000,Connecticut,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
9000,Connecticut,22,        Other transportation equipment manufacturing,(NA)
9000,Connecticut,23,        Furniture and related product manufacturing,(NA)
9000,Connecticut,24,        Miscellaneous manufacturing,(NA)
9000,Connecticut,25,      Nondurable goods manufacturing,6951.6
9000,Connecticut,26,        Food and beverage and tobacco product manufacturing,(NA)
9000,Connecticut,27,        Textile mills and textile product mills,(NA)
9000,Connecticut,28,"        Apparel, leather, and allied product manufacturing",(NA)
9000,Connecticut,29,        Paper manufacturing,(NA)
9000,Connecticut,30,        Printing and related support activities,(NA)
9000,Connecticut,31,        Petroleum and coal products manufacturing,(NA)
9000,Connecticut,32,        Chemical manufacturing,(NA)
9000,Connecticut,33,        Plastics and rubber products manufacturing,(NA)
9000,Connecticut,34,    Wholesale trade,16322.7
9000,Connecticut,35,    Retail trade,13849.9
9000,Connecticut,36,    Transportation and warehousing,4302.5
9000,Connecticut,37,      Air transportation,(NA)
9000,Connecticut,38,      Rail transportation,(NA)
9000,Connecticut,39,      Water transportation,(NA)
9000,Connecticut,40,      Truck transportation,(NA)
9000,Connecticut,41,      Transit and ground passenger transportation,(NA)
9000,Connecticut,42,      Pipeline transportation,(NA)
9000,Connecticut,43,      Other transportation and support activities,(NA)
9000,Connecticut,44,      Warehousing and storage,(NA)
9000,Connecticut,45,    Information,16466
9000,Connecticut,46,      Publishing industries (except Internet),(NA)
